Scenario - 2-arm-bandit_RL_task_HW
Logfile written - 06/13/2017 15:40:40

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

752	0	Manual	06/13/2017 13:47:17	-9991	-9991
752	1	Nothing	17	-9730	0	1			0		other	0
752	2	Sound	701	-8730	0	2			0		other	0
752	3	Nothing	6	11270	0	1			0		other	0
752	3	Response	2	20929	9659	1
752	3	Response	3	21006	9736	1
752	3	Response	2	21088	9818	2
752	3	Response	3	21173	9903	1
752	3	Response	2	21255	9985	1
752	4	Sound	19	21298	0	3			0		other	0
752	4	Response	3	22365	1067	2
752	4	Response	2	22425	1127	1
752	4	Response	3	22506	1208	1
752	4	Response	2	22589	1291	1
752	4	Response	3	22673	1375	1
752	4	Response	2	22755	1457	1
752	4	Response	3	22840	1542	1
752	4	Response	2	22922	1624	1
752	4	Response	3	23007	1709	1
752	5	Sound	19	45938	0	2			0		other	0
752	5	Response	2	59261	13323	1
752	5	Response	3	59341	13403	1
752	5	Response	2	59423	13485	1
752	5	Response	3	59508	13570	1
752	5	Response	2	62764	16826	1
752	5	Response	3	62841	16903	1
752	5	Response	2	62923	16985	1
752	5	Response	3	63008	17070	1
752	5	Response	2	63090	17152	1
752	5	Response	3	63175	17237	1
752	5	Response	2	63256	17318	1
752	5	Response	3	63342	17404	1
752	6	Sound	19	76548	0	2			0		other	0
752	7	Nothing	17	98321	0	1			0		other	0
752	8	Sound	701	99321	0	2			0		other	0
752	8	Response	2	101256	1935	1
752	9	Nothing	111	101257	0	1			0		false_alarm	38
752	9	Response	3	101343	86	1
752	9	Response	2	101425	168	1
752	9	Response	3	101509	252	2
752	9	Response	2	101591	334	1
752	9	Response	3	101676	419	1
752	9	Response	2	101758	501	1
752	9	Response	3	101843	586	1
752	9	Response	2	101925	668	1
752	9	Response	3	102009	752	1
752	9	Response	2	105146	3889	1
752	9	Response	3	105343	4086	1
752	9	Response	2	105424	4167	1
752	9	Response	3	105510	4253	1
752	9	Response	2	105591	4334	1
752	9	Response	3	105676	4419	1
752	9	Response	2	105759	4502	1
752	9	Response	3	111510	10253	1
752	9	Response	2	111591	10334	2
752	9	Response	3	111676	10419	1
752	9	Response	2	111758	10501	1
752	9	Response	3	111842	10585	2
752	9	Response	2	111925	10668	1
752	9	Response	2	120763	19506	1
752	9	Response	3	120843	19586	1
752	9	Response	2	120925	19668	1
752	9	Response	3	121010	19753	1
752	9	Response	2	121091	19834	2
752	9	Response	3	121176	19919	1
752	9	Response	2	121258	20001	1
752	9	Response	3	121343	20086	2
752	9	Response	2	121425	20168	1
752	9	Response	3	121510	20253	1
752	9	Response	2	122429	21172	1
752	9	Response	3	122510	21253	1
752	9	Response	2	122592	21335	1
752	9	Response	3	122676	21419	2
752	9	Response	2	122758	21501	1
752	9	Response	3	122843	21586	1
752	9	Response	2	122925	21668	1
752	9	Response	3	123010	21753	1
752	9	Response	2	123092	21835	1
752	9	Response	3	123177	21920	1
752	9	Response	3	125994	24737	1
752	9	Response	3	126269	25012	1
752	9	Response	3	131196	29939	1
752	9	Response	2	131257	30000	29
752	10	Sound	19	131312	0	1			0		other	0
752	10	Response	3	131344	32	1
752	10	Response	2	131426	114	1
752	10	Response	3	131511	199	1
752	10	Response	2	131592	280	2
752	10	Response	3	131677	365	1
752	10	Response	2	131767	455	1
752	10	Response	2	170950	39638	1
752	10	Response	3	171012	39700	2
752	10	Response	2	171094	39782	1
752	10	Response	3	171179	39867	1
752	10	Response	2	172423	41111	1
752	10	Response	3	172512	41200	1
752	10	Response	2	172593	41281	1
752	10	Response	3	172678	41366	2
752	10	Response	2	172760	41448	1
752	10	Response	2	177097	45785	1
752	10	Response	3	177178	45866	2
752	10	Response	2	177260	45948	1
752	10	Response	3	177345	46033	1
752	10	Response	2	177427	46115	1
752	10	Response	3	177512	46200	1
752	10	Response	2	177594	46282	1
752	10	Response	3	177679	46367	1
752	11	Sound	19	189093	0	2			0		other	0
752	11	Response	2	197809	8716	1
752	11	Response	3	197852	8759	1
752	11	Response	2	197927	8834	1
752	11	Response	3	198013	8920	1
752	11	Response	2	198095	9002	1
752	11	Response	2	204123	15030	1
752	11	Response	3	204181	15088	1
752	11	Response	2	204261	15168	1
752	11	Response	3	204346	15253	2
752	11	Response	2	204428	15335	1
752	11	Response	3	210678	21585	1
752	11	Response	2	210762	21669	1
752	11	Response	3	210846	21753	1
752	11	Response	2	210928	21835	1
752	11	Response	3	211013	21920	1
752	12	Sound	19	223193	0	2			0		other	0
752	12	Response	2	247149	23956	1
752	12	Response	3	247186	23993	1
752	12	Response	2	247264	24071	1
752	12	Response	3	247350	24157	1
752	12	Response	2	247431	24238	1
752	12	Response	3	247516	24323	1
752	12	Response	2	247598	24405	1
752	13	Sound	19	253463	0	3			0		other	0
752	13	Response	2	294122	40659	1
752	13	Response	3	294189	40726	1
752	13	Response	2	296600	43137	1
752	13	Response	3	296689	43226	1
752	13	Response	2	296770	43307	1
752	13	Response	3	296856	43393	1
752	14	Sound	19	297443	0	2			0		other	0
752	14	Response	3	300324	2881	2
752	14	Response	2	303606	6163	1
752	14	Response	2	351946	54503	1
752	14	Response	3	352031	54588	1
752	14	Response	2	352113	54670	1
752	14	Response	3	352197	54754	2
752	15	Sound	19	360563	0	2			0		other	0
752	15	Response	2	363284	2721	2
752	15	Response	3	363366	2803	1
752	15	Response	2	363448	2885	1
752	15	Response	3	363533	2970	1
752	15	Response	2	363615	3052	1
752	15	Response	3	363700	3137	1
752	15	Response	2	388618	28055	1
752	15	Response	3	388705	28142	1
752	15	Response	2	388786	28223	1
752	15	Response	3	388872	28309	1
752	15	Response	2	407123	46560	2
752	15	Response	3	407210	46647	1
752	16	Sound	19	407583	0	2			0		other	0
752	16	Response	3	408669	1086	1
752	16	Response	3	408799	1216	1
752	16	Response	2	410128	2545	1
752	16	Response	3	410211	2628	1
752	16	Response	2	410293	2710	1
752	16	Response	3	410378	2795	1
752	16	Response	2	410459	2876	2
752	16	Response	3	413215	5632	1
752	16	Response	2	413293	5710	1
752	16	Response	3	413378	5795	1
752	16	Response	2	413460	5877	1
752	16	Response	3	413545	5962	1
752	16	Response	2	413627	6044	1
752	16	Response	2	418297	10714	1
752	16	Response	2	429164	21581	2
752	16	Response	3	429215	21632	1
752	16	Response	2	429298	21715	1
752	16	Response	3	429383	21800	1
752	16	Response	2	429465	21882	1
752	16	Response	3	429550	21967	1
752	17	Sound	19	446173	0	2			0		other	0
752	17	Response	2	468848	22675	1
752	17	Response	3	468898	22725	1
752	17	Response	2	468977	22804	1
752	17	Response	3	469063	22890	1
752	17	Response	2	469144	22971	1
752	17	Response	3	469229	23056	1
752	17	Response	2	469311	23138	1
752	17	Response	2	472693	26520	2
752	17	Response	3	472733	26560	1
752	17	Response	2	472812	26639	1
752	17	Response	3	472898	26725	1
752	17	Response	3	488736	42563	1
752	17	Response	2	488819	42646	1
752	17	Response	3	488903	42730	2
752	17	Response	2	488985	42812	1
752	18	Sound	19	490853	0	2			0		other	0
752	18	Response	2	509351	18498	1
752	18	Response	3	509411	18558	1
752	18	Response	2	509493	18640	1
752	18	Response	3	509578	18725	1
752	18	Response	2	509659	18806	1
752	18	Response	3	509745	18892	1
752	18	Response	2	509826	18973	1
752	18	Response	3	509911	19058	1
752	18	Response	2	509993	19140	1
752	18	Response	3	510078	19225	1
752	18	Response	3	515841	24988	1
752	18	Response	3	516008	25155	1
752	18	Response	3	524175	33322	1
752	19	Sound	19	542763	0	2			0		other	0
752	19	Response	2	568404	25641	1
752	19	Response	3	568436	25673	1
752	19	Response	2	568512	25749	1
752	19	Response	3	568598	25835	1
752	19	Response	2	568680	25917	1
752	19	Response	2	591071	48308	1
752	19	Response	3	591112	48349	1
752	19	Response	2	591187	48424	1
752	19	Response	3	591273	48510	1
752	20	Sound	19	597303	0	2			0		other	0
752	20	Response	2	597578	275	1
752	20	Response	3	597776	473	1
752	20	Response	2	597857	554	1
752	20	Response	3	597942	639	1
752	20	Response	3	599194	1891	2
752	20	Response	3	599371	2068	1
752	20	Response	2	600522	3219	1
752	20	Response	3	600610	3307	2
752	20	Response	2	600691	3388	1
752	20	Response	3	600776	3473	2
752	20	Response	2	600858	3555	1
752	20	Response	3	600943	3640	1
752	20	Response	2	601025	3722	1
752	21	Sound	19	642943	0	2			0		other	0
752	22	Nothing	17	675721	0	1			0		other	0
752	23	Sound	701	676721	0	2			0		other	0
752	23	Response	2	677782	1061	1
752	24	Response	3	677813	27	1
752	24	Response	2	678765	979	1
752	25	Nothing	8	678789	0	1			0		false_alarm	241
752	25	Response	2	678885	96	1
752	25	Response	3	678972	183	2
752	25	Response	2	679053	264	1
752	25	Response	3	679139	350	1
752	25	Response	2	679221	432	1
752	25	Response	3	679306	517	1
752	25	Response	2	679387	598	1
752	25	Response	3	679472	683	1
752	25	Response	2	679554	765	1
752	25	Response	3	679639	850	1
752	25	Response	2	679721	932	1
752	25	Response	3	680637	1848	1
752	25	Response	2	680721	1932	1
752	25	Response	3	680805	2016	1
752	25	Response	2	680887	2098	1
752	25	Response	3	680972	2183	1
752	25	Response	2	681054	2265	1
752	25	Response	3	681139	2350	1
752	25	Response	2	681888	3099	1
752	25	Response	3	681973	3184	1
752	25	Response	2	682054	3265	1
752	25	Response	3	682139	3350	1
752	25	Response	2	682221	3432	1
752	25	Response	3	682306	3517	1
752	25	Response	2	682388	3599	1
752	25	Response	3	682473	3684	1
752	25	Response	2	682554	3765	1
752	25	Response	3	683641	4852	1
752	25	Response	2	683722	4933	1
752	25	Response	3	683807	5018	1
752	25	Response	2	683889	5100	1
752	25	Response	3	683973	5184	1
752	25	Response	2	684055	5266	2
752	25	Response	3	684140	5351	1
752	25	Response	2	684222	5433	1
752	25	Response	3	684307	5518	1
752	25	Response	2	684389	5600	1
752	25	Response	2	685392	6603	1
752	25	Response	3	685474	6685	1
752	25	Response	2	685556	6767	1
752	25	Response	3	685640	6851	2
752	25	Response	2	685722	6933	2
752	25	Response	3	685808	7019	1
752	25	Response	2	685889	7100	1
752	25	Response	3	685974	7185	1
752	25	Response	2	686056	7267	1
752	25	Response	3	686973	8184	1
752	25	Response	2	687057	8268	1
752	25	Response	3	687141	8352	1
752	25	Response	2	687223	8434	1
752	25	Response	3	687308	8519	1
752	25	Response	2	687390	8601	1
752	25	Response	3	687475	8686	1
752	25	Response	2	687556	8767	2
752	25	Response	3	687641	8852	1
752	25	Response	2	687723	8934	2
752	25	Response	3	688641	9852	1
752	25	Response	2	688724	9935	1
752	25	Response	3	688808	10019	1
752	25	Response	2	688890	10101	1
752	25	Response	3	688975	10186	1
752	25	Response	2	689057	10268	1
752	25	Response	3	689142	10353	1
752	25	Response	2	689224	10435	1
752	25	Response	3	689309	10520	1
752	25	Response	2	690229	11440	1
752	25	Response	3	690309	11520	1
752	25	Response	2	690391	11602	1
752	25	Response	3	690476	11687	1
752	25	Response	2	690558	11769	1
752	25	Response	3	690642	11853	1
752	25	Response	2	690724	11935	1
752	25	Response	3	690809	12020	1
752	25	Response	2	690891	12102	1
752	25	Response	3	690976	12187	1
752	25	Response	2	691780	12991	1
752	25	Response	3	691977	13188	1
752	25	Response	2	692058	13269	1
